"schema_name","table_name","columns"
"imp_kfm_ul_26.04.2024","AuthCapital","Доля частного капитала тг, ID субъекта, ID слоя, УК всего тг, Доля гос-го капитала в тг, Доля гос-го капитала в процентах, Доля частного капитала в процента"
"imp_kfm_ul_26.04.2024","ETL_COLUMN_MAPPING","table_name, source_data_type, destination_data_type, ordinal_position, destination_column_name, source_column_name, table_catalog"
"imp_kfm_ul_26.04.2024","LIQUIDActualStat","Регистрационный код адреса, Код КАТО, адрес на русском языке, адрес на государственном языке, Дата получения актуализации ОКЭД, ID субъекта, ID слоя, Размерность организации, Признак активности (ситуационный "
"imp_kfm_ul_26.04.2024","LIQUIDAuthCapital","Доля гос-го капитала в процентах, Доля частного капитала тг, Доля частного капитала в процента, ID субъекта, ID слоя, УК всего тг, Доля гос-го капитала в тг"
"imp_kfm_ul_26.04.2024","LIQUIDLiquidationInfo","БИН правопреемника, Орган, принявший решение, Номер решения суда, Дата приказа, Код основания ликвидации, Код типа реаорганизации, Номер приказа, Наименование правопреемника, ID субъекта, ID слоя, Код типа ликвидации, Дата прекращения деятельности"
"imp_kfm_ul_26.04.2024","LIQUIDactivities","ID слоя, Наименование на казахском, Наименование на русском, Код, ID субъекта"
"imp_kfm_ul_26.04.2024","LIQUIDactivitiesACT","Наименование на казахском, ID субъекта, ID слоя, Код, Наименование на русском"
"imp_kfm_ul_26.04.2024","LIQUIDaddress","Населенный пункт на государственн, Населенный пункт на русском языке, Сельский округ на государственном, Сельский округ на русском языке, Код КАТО, Район на государственном языке, Район на русском языке, Название улицы на государственном, Тип строения, Номер строения, Номер блока, Номер корпуса, Тип помещения, Номер помещения, Номер офиса Не входящий в РКА, Область на государственном языке, Область на русском языке, код геонима по ИС АР, Идентификатор АТЕ с ИС АР, Почтовый индекс, ID субъекта, ID слоя, Название улицы на русском языке, Регистрационный код адреса"
"imp_kfm_ul_26.04.2024","LIQUIDclassificationInfo","БИН субъекта, из которого выделил, ID субъекта, ID слоя, Способ образования, Код формы собственности, Коммерческая организация?, Субъект предпринимательства?, Код типа частного предприниматель, Дочерняя организация?, Международная организация?, Участие иностранных инвесторов?, Участие лица без гражданства?, Код типа государственного предпри, Код типа фонда, Код статуса РО/ОО, является государственным органом?"
"imp_kfm_ul_26.04.2024","LIQUIDfoundersFl","Фамилия, Имя, Отчество, Доля вклада проц, Сумма вклада тг, ID субъекта, ID слоя, Код отношения к гражданству, Код страны гражданства, Код страны постоянного местожител, ИИН, Налоговый номер в стране инкорпор"
"imp_kfm_ul_26.04.2024","LIQUIDfoundersInfo","В том числе юридических лиц, ID субъекта, ID слоя, Количество участников, учредителе, В том числе физических лиц"
"imp_kfm_ul_26.04.2024","LIQUIDfoundersUl","Доля вклада проц, Является резидентом РК?, ID слоя, ID субъекта, Дата (пере)регистрации, Полное наименование на русском яз, Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН, Код страны инкорпорации, Вид деятельности для иностранных , Сумма вклада тг"
"imp_kfm_ul_26.04.2024","LIQUIDheadOrgInfo","ID субъекта, Вид деятельности для иностранных , Полное наименование на русском яз, Дата (пере)регистрации, Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН, Код страны инкорпорации, Является резидентом РК?, ID слоя"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryActivities","Наименование на казахском, Наименование на русском, Код, ID субъекта, ID слоя"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryActivitiesACT","Код, Наименование на казахском, ID субъекта, ID слоя, Наименование на русском"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryActualStat","Дата получения актуализации ОКЭД, ID слоя, ID субъекта, Размерность организации, Регистрационный код адреса, Признак активности (ситуационный , Код КАТО, адрес на русском языке, адрес на государственном языке"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryAddress","Номер корпуса, ID субъекта, ID слоя, Регистрационный код адреса, Почтовый индекс, Код КАТО, Идентификатор АТЕ с ИС АР, код геонима по ИС АР, Область на русском языке, Область на государственном языке, Район на русском языке, Район на государственном языке, Номер офиса Не входящий в РКА, Номер помещения, Тип помещения, Номер блока, Номер строения, Тип строения, Название улицы на государственном, Название улицы на русском языке, Населенный пункт на государственн, Населенный пункт на русском языке, Сельский округ на государственном, Сельский округ на русском языке"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryAuthCapital","Доля гос-го капитала в процентах, Доля частного капитала в процента, Доля частного капитала тг, Доля гос-го капитала в тг, УК всего тг, ID субъекта, ID слоя"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryClassificationInfo","Участие иностранных инвесторов?, Международная организация?, Дочерняя организация?, БИН субъекта, из которого выделил, является государственным органом?, Код статуса РО/ОО, Код типа фонда, Код типа государственного предпри, Участие лица без гражданства?, ID субъекта, ID слоя, Способ образования, Код формы собственности, Коммерческая организация?, Субъект предпринимательства?, Код типа частного предприниматель"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryFoundersFl","Отчество, Сумма вклада тг, Налоговый номер в стране инкорпор, Фамилия, Имя, Доля вклада проц, ИИН, Код страны постоянного местожител, ID субъекта, ID слоя, Код отношения к гражданству, Код страны гражданства"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryFoundersInfo","ID слоя, Количество участников, учредителе, В том числе физических лиц, В том числе юридических лиц, ID субъекта"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryFoundersUl","Код страны инкорпорации, Полное наименование на русском яз, Вид деятельности для иностранных , Сумма вклада тг, Доля вклада проц, ID субъекта, ID слоя, Является резидентом РК?, Регистрационный номер в стране ин, Налоговый номер в стране инкорпор, Дата (пере)регистрации, БИН"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryHeadOrgInfo","Регистрационный номер в стране ин, Вид деятельности для иностранных , Полное наименование на русском яз, Дата (пере)регистрации, Налоговый номер в стране инкорпор, БИН, Код страны инкорпорации, Является резидентом РК?, ID слоя, ID субъекта"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryIdentificationAddInfo","ID субъекта, Ожидаемая численность занятых чел, Признан налоговым органом бездейс, Сокращенное наименование на госуд, Сокращенное наименование на русск, Регистрационный номер субъекта, Регистрирующий орган, ID слоя"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryLeaderInfo","Код отношения к гражданству, Дата утраты силы назначения на до, Дата назначения на должность, Код должности руководителя, ID слоя, ID субъекта, Дата отстранения от должности, Отчество, Имя, Фамилия, Налоговый номер в стране инкорпор, ИИН, Код страны постоянного местожител, Код страны гражданства"
"imp_kfm_ul_26.04.2024","LIQUIDhistoryLiquidationInfo","ID субъекта, Дата приказа, Номер приказа, Дата прекращения деятельности, Номер решения суда, Код основания ликвидации, Код типа реаорганизации, Код типа ликвидации, ID слоя, БИН правопреемника, Наименование правопреемника, Орган, принявший решение"
"imp_kfm_ul_26.04.2024","LIQUIDidentificationAddInfo","Ожидаемая численность занятых чел, Признан налоговым органом бездейс, ID слоя, Сокращенное наименование на госуд, Сокращенное наименование на русск, ID субъекта, Регистрационный номер субъекта, Регистрирующий орган"
"imp_kfm_ul_26.04.2024","LIQUIDidentificationInfo","Код регистрационного действия, Статус записи, Эл почта, Телефон, Полное наименование на государств, Полное наименование на русском яз, Код организационно-правовой формы, Код формы организации, Дата регистрационного действия, Код статуса субъекта, БИН субъекта, ID слоя, ID субъекта"
"imp_kfm_ul_26.04.2024","LIQUIDleaderInfo","Фамилия, Имя, Отчество, Код страны гражданства, Код отношения к гражданству, Дата утраты силы назначения на до, Дата отстранения от должности, Дата назначения на должность, Код должности руководителя, ID слоя, ID субъекта, Налоговый номер в стране инкорпор, Код страны постоянного местожител, ИИН"
"imp_kfm_ul_26.04.2024","LIQUIDztFaces","Код регистрационного действия, Дата регистрационного действия, Код формы организации, Код организационно-правовой формы, Статус записи, Эл почта, Телефон, Полное наименование на государств, Полное наименование на русском яз, ID слоя, БИН субъекта, ID субъекта, Код статуса субъекта"
"imp_kfm_ul_26.04.2024","LiquidationInfo","Орган, принявший решение, ID субъекта, БИН правопреемника, Наименование правопреемника, Номер приказа, Дата прекращения деятельности, Номер решения суда, Код основания ликвидации, Код типа реаорганизации, Код типа ликвидации, ID слоя, Дата приказа"
"imp_kfm_ul_26.04.2024","REORGActualStat","Дата получения актуализации ОКЭД, ID субъекта, ID слоя, Размерность организации, Признак активности (ситуационный , Регистрационный код адреса, Код КАТО, адрес на русском языке, адрес на государственном языке"
"imp_kfm_ul_26.04.2024","REORGAuthCapital","ID субъекта, Доля частного капитала в процента, Доля частного капитала тг, Доля гос-го капитала в процентах, Доля гос-го капитала в тг, УК всего тг, ID слоя"
"imp_kfm_ul_26.04.2024","REORGLiquidationInfo","Код основания ликвидации, Код типа реаорганизации, Наименование правопреемника, ID слоя, ID субъекта, Код типа ликвидации, БИН правопреемника, Орган, принявший решение, Дата приказа, Номер приказа, Дата прекращения деятельности, Номер решения суда"
"imp_kfm_ul_26.04.2024","REORGactivities","Наименование на казахском, ID субъекта, ID слоя, Код, Наименование на русском"
"imp_kfm_ul_26.04.2024","REORGactivitiesACT","Код, ID слоя, ID субъекта, Наименование на казахском, Наименование на русском"
"imp_kfm_ul_26.04.2024","REORGaddress","ID слоя, ID субъекта, Район на государственном языке, Сельский округ на русском языке, Сельский округ на государственном, Населенный пункт на русском языке, Населенный пункт на государственн, Название улицы на русском языке, Название улицы на государственном, Тип строения, Район на русском языке, Область на государственном языке, Область на русском языке, код геонима по ИС АР, Идентификатор АТЕ с ИС АР, Код КАТО, Почтовый индекс, Номер строения, Номер блока, Регистрационный код адреса, Номер корпуса, Тип помещения, Номер помещения, Номер офиса Не входящий в РКА"
"imp_kfm_ul_26.04.2024","REORGclassificationInfo","БИН субъекта, из которого выделил, Коммерческая организация?, Субъект предпринимательства?, Код типа частного предприниматель, Дочерняя организация?, Международная организация?, Участие иностранных инвесторов?, Участие лица без гражданства?, Код типа государственного предпри, Код типа фонда, Код статуса РО/ОО, является государственным органом?, ID субъекта, ID слоя, Способ образования, Код формы собственности"
"imp_kfm_ul_26.04.2024","REORGfoundersFl","Имя, Налоговый номер в стране инкорпор, ИИН, ID субъекта, ID слоя, Код отношения к гражданству, Код страны гражданства, Код страны постоянного местожител, Доля вклада проц, Сумма вклада тг, Отчество, Фамилия"
"imp_kfm_ul_26.04.2024","REORGfoundersInfo","В том числе физических лиц, Количество участников, учредителе, ID слоя, ID субъекта, В том числе юридических лиц"
"imp_kfm_ul_26.04.2024","REORGfoundersUl","Является резидентом РК?, ID слоя, ID субъекта, БИН, Регистрационный номер в стране ин, Налоговый номер в стране инкорпор, Дата (пере)регистрации, Полное наименование на русском яз, Вид деятельности для иностранных , Сумма вклада тг, Доля вклада проц, Код страны инкорпорации"
"imp_kfm_ul_26.04.2024","REORGheadOrgInfo","Код страны инкорпорации, ID слоя, ID субъекта, Вид деятельности для иностранных , Полное наименование на русском яз, Дата (пере)регистрации, Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН, Является резидентом РК?"
"imp_kfm_ul_26.04.2024","REORGhistoryActivities","ID субъекта, Наименование на русском, Наименование на казахском, Код, ID слоя"
"imp_kfm_ul_26.04.2024","REORGhistoryActivitiesACT","ID слоя, Код, Наименование на русском, Наименование на казахском, ID субъекта"
"imp_kfm_ul_26.04.2024","REORGhistoryActualStat","ID слоя, Размерность организации, Дата получения актуализации ОКЭД, адрес на государственном языке, адрес на русском языке, Признак активности (ситуационный , Код КАТО, Регистрационный код адреса, ID субъекта"
"imp_kfm_ul_26.04.2024","REORGhistoryAddress","код геонима по ИС АР, Номер офиса Не входящий в РКА, Номер помещения, Тип помещения, Номер корпуса, Номер блока, Номер строения, Тип строения, Название улицы на государственном, Название улицы на русском языке, Населенный пункт на государственн, Населенный пункт на русском языке, Сельский округ на государственном, Сельский округ на русском языке, Район на государственном языке, Район на русском языке, Область на государственном языке, Область на русском языке, Идентификатор АТЕ с ИС АР, Код КАТО, Почтовый индекс, Регистрационный код адреса, ID слоя, ID субъекта"
"imp_kfm_ul_26.04.2024","REORGhistoryAuthCapital","ID субъекта, Доля частного капитала в процента, Доля частного капитала тг, Доля гос-го капитала в процентах, Доля гос-го капитала в тг, УК всего тг, ID слоя"
"imp_kfm_ul_26.04.2024","REORGhistoryClassificationInfo","Международная организация?, Дочерняя организация?, Код типа частного предприниматель, Субъект предпринимательства?, Коммерческая организация?, ID субъекта, ID слоя, Способ образования, Код формы собственности, БИН субъекта, из которого выделил, является государственным органом?, Код статуса РО/ОО, Код типа фонда, Код типа государственного предпри, Участие лица без гражданства?, Участие иностранных инвесторов?"
"imp_kfm_ul_26.04.2024","REORGhistoryFoundersFl","ID субъекта, Доля вклада проц, Сумма вклада тг, Отчество, Имя, Фамилия, Налоговый номер в стране инкорпор, ИИН, Код страны постоянного местожител, Код страны гражданства, Код отношения к гражданству, ID слоя"
"imp_kfm_ul_26.04.2024","REORGhistoryFoundersInfo","В том числе юридических лиц, ID субъекта, ID слоя, Количество участников, учредителе, В том числе физических лиц"
"imp_kfm_ul_26.04.2024","REORGhistoryFoundersUl","Вид деятельности для иностранных , Полное наименование на русском яз, Дата (пере)регистрации, Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН, Код страны инкорпорации, Является резидентом РК?, ID слоя, ID субъекта, Доля вклада проц, Сумма вклада тг"
"imp_kfm_ul_26.04.2024","REORGhistoryHeadOrgInfo","Дата (пере)регистрации, Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН, Код страны инкорпорации, Является резидентом РК?, ID слоя, ID субъекта, Вид деятельности для иностранных , Полное наименование на русском яз"
"imp_kfm_ul_26.04.2024","REORGhistoryIdentificationAddInfo","Ожидаемая численность занятых чел, ID слоя, ID субъекта, Сокращенное наименование на госуд, Признан налоговым органом бездейс, Регистрирующий орган, Регистрационный номер субъекта, Сокращенное наименование на русск"
"imp_kfm_ul_26.04.2024","REORGhistoryLeaderInfo","Налоговый номер в стране инкорпор, Отчество, Имя, Фамилия, ИИН, Код страны постоянного местожител, Код страны гражданства, Код отношения к гражданству, Дата утраты силы назначения на до, Дата отстранения от должности, Дата назначения на должность, Код должности руководителя, ID слоя, ID субъекта"
"imp_kfm_ul_26.04.2024","REORGhistoryLiquidationInfo","ID субъекта, Код типа ликвидации, Код основания ликвидации, Номер решения суда, Дата прекращения деятельности, Номер приказа, Дата приказа, Орган, принявший решение, БИН правопреемника, Наименование правопреемника, Код типа реаорганизации, ID слоя"
"imp_kfm_ul_26.04.2024","REORGidentificationAddInfo","Сокращенное наименование на госуд, Ожидаемая численность занятых чел, ID субъекта, ID слоя, Регистрирующий орган, Регистрационный номер субъекта, Сокращенное наименование на русск, Признан налоговым органом бездейс"
"imp_kfm_ul_26.04.2024","REORGidentificationInfo","Телефон, ID субъекта, Дата регистрационного действия, Код регистрационного действия, ID слоя, БИН субъекта, Эл почта, Статус записи, Полное наименование на государств, Полное наименование на русском яз, Код организационно-правовой формы, Код формы организации, Код статуса субъекта"
"imp_kfm_ul_26.04.2024","REORGleaderInfo","Имя, Код страны гражданства, Код страны постоянного местожител, ИИН, Налоговый номер в стране инкорпор, ID субъекта, Отчество, ID слоя, Код должности руководителя, Дата назначения на должность, Дата отстранения от должности, Дата утраты силы назначения на до, Код отношения к гражданству, Фамилия"
"imp_kfm_ul_26.04.2024","REORGztFaces","Полное наименование на государств, Телефон, Статус записи, ID слоя, ID субъекта, БИН субъекта, Код статуса субъекта, Код регистрационного действия, Дата регистрационного действия, Код формы организации, Код организационно-правовой формы, Полное наименование на русском яз, Эл почта"
"imp_kfm_ul_26.04.2024","activities","Наименование на русском, Наименование на казахском, Код, ID слоя, ID субъекта"
"imp_kfm_ul_26.04.2024","activitiesACT","ID слоя, Код, Наименование на русском, ID субъекта, Наименование на казахском"
"imp_kfm_ul_26.04.2024","address","Сельский округ на русском языке, Район на государственном языке, Сельский округ на государственном, Код КАТО, Почтовый индекс, Регистрационный код адреса, ID слоя, Населенный пункт на русском языке, ID субъекта, Название улицы на русском языке, Населенный пункт на государственн, Область на государственном языке, Область на русском языке, код геонима по ИС АР, Идентификатор АТЕ с ИС АР, Название улицы на государственном, Тип строения, Номер офиса Не входящий в РКА, Номер помещения, Тип помещения, Номер корпуса, Номер блока, Номер строения, Район на русском языке"
"imp_kfm_ul_26.04.2024","classificationInfo","является государственным органом?, Код статуса РО/ОО, ID субъекта, ID слоя, Способ образования, Код формы собственности, Коммерческая организация?, Субъект предпринимательства?, Код типа фонда, Код типа частного предприниматель, Дочерняя организация?, Международная организация?, Участие иностранных инвесторов?, Участие лица без гражданства?, Код типа государственного предпри, БИН субъекта, из которого выделилс"
"imp_kfm_ul_26.04.2024","foundersFl","Отчество, Фамилия, Налоговый номер в стране инкорпор, ИИН, Код страны постоянного местожител, Код страны гражданства, Код отношения к гражданству, ID слоя, ID субъекта, Доля вклада проц, Сумма вклада тг, Имя"
"imp_kfm_ul_26.04.2024","foundersInfo","ID слоя, ID субъекта, Количество участников, учредителе, В том числе физических лиц, В том числе юридических лиц"
"imp_kfm_ul_26.04.2024","foundersUl","Сумма вклада тг, Полное наименование на русском яз, Доля вклада проц, Вид деятельности для иностранных , ID субъекта, ID слоя, Является резидентом РК?, Код страны инкорпорации, БИН, Регистрационный номер в стране ин, Налоговый номер в стране инкорпор, Дата (пере)регистрации"
"imp_kfm_ul_26.04.2024","headOrgInfo","Полное наименование на русском яз, Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН, Код страны инкорпорации, Является резидентом РК?, ID слоя, ID субъекта, Дата (пере)регистрации, Вид деятельности для иностранных "
"imp_kfm_ul_26.04.2024","historyActivities","Наименование на русском, Код, ID слоя, ID субъекта, Наименование на казахском"
"imp_kfm_ul_26.04.2024","historyActivitiesACT","Наименование на казахском, Код, ID слоя, ID субъекта, Наименование на русском"
"imp_kfm_ul_26.04.2024","historyActualStat","Размерность организации, Код КАТО, Регистрационный код адреса, ID слоя, ID субъекта, адрес на русском языке, адрес на государственном языкеДат, Дата получения актуализации ОКЭД, Признак активности (ситуационный "
"imp_kfm_ul_26.04.2024","historyAddress","Область на государственном языке, Район на русском языке, Район на государственном языке, Сельский округ на русском языке, Сельский округ на государственном, Населенный пункт на русском языке, Населенный пункт на государственн, Название улицы на русском языке, Название улицы на государственном, Тип строения, Номер строения, Номер блока, Номер корпуса, код геонима по ИС АР, Идентификатор АТЕ с ИС АР, Код КАТО, Почтовый индекс, Регистрационный код адреса, ID слоя, ID субъекта, Номер офиса Не входящий в РКА, Номер помещения, Тип помещения, Область на русском языке"
"imp_kfm_ul_26.04.2024","historyAuthCapital","Доля частного капитала тг, ID субъекта, ID слоя, УК всего тг, Доля гос-го капитала в тг, Доля частного капитала в процента, Доля гос-го капитала в процентах"
"imp_kfm_ul_26.04.2024","historyClassificationInfo","Код типа частного предприниматель, Субъект предпринимательства?, Коммерческая организация?, Дочерняя организация?, Международная организация?, Участие иностранных инвесторов?, Участие лица без гражданства?, Код типа государственного предпри, Код типа фонда, ID субъекта, Код статуса РО/ОО, ID слоя, Способ образования, Код формы собственности, является государственным органом?, БИН субъекта, из которого выделилс"
"imp_kfm_ul_26.04.2024","historyFoundersFl","ID субъекта, ID слоя, Код отношения к гражданству, Код страны гражданства, Код страны постоянного местожител, ИИН, Налоговый номер в стране инкорпор, Фамилия, Имя, Отчество, Сумма вклада тг, Доля вклада проц"
"imp_kfm_ul_26.04.2024","historyFoundersInfo","ID субъекта, ID слоя, Количество участников, учредителе, В том числе физических лиц, В том числе юридических лиц"
"imp_kfm_ul_26.04.2024","historyFoundersUl","Полное наименование на русском яз, Доля вклада проц, Сумма вклада тг, Вид деятельности для иностранных , Дата (пере)регистрации, Налоговый номер в стране инкорпор, Регистрационный номер в стране ин, БИН, Код страны инкорпорации, Является резидентом РК?, ID слоя, ID субъекта"
"imp_kfm_ul_26.04.2024","historyHeadOrgInfo","Является резидентом РК?, Код страны инкорпорации, БИН, ID субъекта, Регистрационный номер в стране ин, Налоговый номер в стране инкорпор, Дата (пере)регистрации, ID слоя, Полное наименование на русском яз, Вид деятельности для иностранных "
"imp_kfm_ul_26.04.2024","historyIdentificationAddInfo","ID субъекта, ID слоя, Регистрирующий орган, Регистрационный номер субъекта, Сокращенное наименование на русск, Сокращенное наименование на госуд, Признан налоговым органом бездейс, Ожидаемая численность занятых чел"
"imp_kfm_ul_26.04.2024","historyLeaderInfo","Фамилия, Отчество, ID субъекта, ID слоя, Код должности руководителя, Дата назначения на должность, Дата отстранения от должности, Дата утраты силы назначения на дол, Код отношения к гражданству, Код страны гражданства, Код страны постоянного местожител, ИИН, Налоговый номер в стране инкорпор, Имя"
"imp_kfm_ul_26.04.2024","historyLiquidationInfo","Код типа реаорганизации, ID слоя, ID субъекта, Наименование правопреемника, БИН правопреемника, Орган, принявший решение, Дата приказа, Номер приказа, Дата прекращения деятельности, Номер решения суда, Код основания ликвидации, Код типа ликвидации"
"imp_kfm_ul_26.04.2024","identificationAddInfo","ID слоя, Сокращенное наименование на госуд, Сокращенное наименование на русск, ID субъекта, Регистрационный номер субъекта, Признан налоговым органом бездейс, Регистрирующий орган, Ожидаемая численность занятых чел"
"imp_kfm_ul_26.04.2024","identificationInfo","Эл почта, ID субъекта, ID слоя, БИН субъекта, Код статуса субъекта, Код регистрационного действия, Дата регистрационного действия, Код формы организации, Код организационно-правовой формы, Полное наименование на русском яз, Полное наименование на государств, Телефон, Статус записи"
"imp_kfm_ul_26.04.2024","leaderInfo","Налоговый номер в стране инкорпор, Фамилия, ID субъекта, Код должности руководителя, Код страны постоянного местожител, Код страны гражданства, Код отношения к гражданству, Дата утраты силы назначения на до, Дата отстранения от должности, Дата назначения на должность, ИИН, Имя, Отчество, ID слоя"
"imp_kfm_ul_26.04.2024","mv_ul_dir_founder","bin_org, iin_founder, iin_dir, head_position, dir_appointment_date, dir_removal_date, id, is_curr_founder, is_curr_dir"
"imp_kfm_ul_26.04.2024","ul_founder_fl","lastname, is_curr, reg_date, bin_org, iin, firstname, patronymic, deposit, share, id"
"imp_kfm_ul_26.04.2024","ul_founder_ul","reg_date, founder_reg_date, is_resident, is_curr, founder_name_ru, deposit, share, id, founder_bin, bin_org"
"imp_kfm_ul_26.04.2024","ul_leader","bin_org, iin, appointment_date, ul_status, firstname, patronymic, is_curr, id, position_id, removal_date, lastname, reg_date"
"imp_kfm_ul_26.04.2024","ztFaces","Полное наименование на русском яз, Код формы организации, Дата регистрационного действия, Код регистрационного действия, Код статуса субъекта, БИН субъекта, ID слоя, ID субъекта, Статус записи, Эл почта, Телефон, Полное наименование на государств, Код организационно-правовой формы"
"imp_kfm_ul_old","ActualStat","Код КАТО, адрес на русском языке, адрес на государственном языкеДат, Дата получения актуализации ОКЭД, ID субъекта, ID слоя, Размерность организации, Признак активности (ситуационный , Регистрационный код адреса"
"imp_kfm_ul_old","AuthCapital","ID слоя, УК всего тг, Доля гос-го капитала в тг, Доля гос-го капитала в процентах, Доля частного капитала тг, Доля частного капитала в процента, ID субъекта"
"imp_kfm_ul_old","LIQUIDActualStat","Признак активности (ситуационный , Код КАТО, Регистрационный код адреса, Дата получения актуализации ОКЭД, адрес на государственном языке, адрес на русском языке, ID субъекта, ID слоя, Размерность организации"
"imp_kfm_ul_old","LIQUIDAuthCapital","Доля гос-го капитала в процентах, ID субъекта, ID слоя, УК всего тг, Доля частного капитала в процента, Доля частного капитала тг, Доля гос-го капитала в тг"
"imp_kfm_ul_old","LIQUIDLiquidationInfo","Дата приказа, Орган, принявший решение, БИН правопреемника, Наименование правопреемника, ID субъекта, ID слоя, Код типа ликвидации, Код типа реаорганизации, Код основания ликвидации, Номер решения суда, Дата прекращения деятельности, Номер приказа"
"imp_kfm_ul_old","LIQUIDactivities","Наименование на казахском, Код, ID слоя, ID субъекта, Наименование на русском"
"imp_kfm_ul_old","LIQUIDactivitiesACT","Наименование на русском, Код, ID слоя, ID субъекта, Наименование на казахском"
"imp_kfm_ul_old","LIQUIDaddress","Область на государственном языке, ID субъекта, ID слоя, Регистрационный код адреса, Почтовый индекс, Код КАТО, Идентификатор АТЕ с ИС АР, код геонима по ИС АР, Область на русском языке, Район на русском языке, Район на государственном языке, Сельский округ на русском языке, Сельский округ на государственном, Населенный пункт на русском языке, Населенный пункт на государственн, Название улицы на русском языке, Название улицы на государственном, Тип строения, Номер строения, Номер блока, Номер корпуса, Тип помещения, Номер помещения, Номер офиса Не входящий в РКА"
"imp_kfm_ul_old","LIQUIDclassificationInfo","Код типа государственного предпри, Участие лица без гражданства?, Участие иностранных инвесторов?, Международная организация?, Дочерняя организация?, Код типа частного предприниматель, Субъект предпринимательства?, Коммерческая организация?, Код формы собственности, ID субъекта, Способ образования, ID слоя, БИН субъекта, из которого выделил, является государственным органом?, Код статуса РО/ОО, Код типа фонда"
